orthogroup,assignment_status,accession,prepared_protein_id,source_protein_id,gene_id,gene_name,mapping_status
OG0004967,unassigned,GCF_003697165.2,GCF_003697165.2__WP_001285322.1,WP_001285322.1,EAS44_RS10010,EAS44_RS10010,mapped
OG0004968,unassigned,GCF_003697165.2,GCF_003697165.2__WP_001331597.1,WP_001331597.1,EAS44_RS05850,EAS44_RS05850,mapped
OG0004969,unassigned,GCF_002900365.1,GCF_002900365.1__WP_481633087.1,WP_481633087.1,C1192_RS26295,C1192_RS26295,mapped
OG0004970,unassigned,GCF_003697165.2,GCF_003697165.2__WP_001277898.1,WP_001277898.1,EAS44_RS09885,EAS44_RS09885,mapped
OG0004971,unassigned,GCF_002900365.1,GCF_002900365.1__WP_016159605.1,WP_016159605.1,C1192_RS22045,hycE,mapped
OG0004972,unassigned,GCF_000026225.1,GCF_000026225.1__WP_001406331.1,WP_001406331.1,EFER_RS22740,EFER_RS22740,mapped
OG0004973,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000377424.1,WP_000377424.1,EFER_RS15625,EFER_RS15625,mapped
OG0004974,unassigned,GCF_005843885.1,GCF_005843885.1__WP_240726917.1,WP_240726917.1,FEM44_RS10555,FEM44_RS10555,mapped
OG0004975,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135521307.1,WP_135521307.1,FEM44_RS03470,hycE,mapped
OG0004976,unassigned,GCF_036503815.1,GCF_036503815.1__WP_039021987.1,WP_039021987.1,AABJ99_RS12665,AABJ99_RS12665,mapped
OG0004977,unassigned,GCF_002900365.1,GCF_002900365.1__WP_115775229.1,WP_115775229.1,C1192_RS25220,C1192_RS25220,mapped
OG0004978,unassigned,GCF_005843885.1,GCF_005843885.1__WP_071531845.1,WP_071531845.1,FEM44_RS10685,FEM44_RS10685,mapped
OG0004979,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000067727.1,WP_000067727.1,EAS44_RS15165,EAS44_RS15165,mapped
OG0004980,unassigned,GCF_036503815.1,GCF_036503815.1__WP_039020402.1,WP_039020402.1,AABJ99_RS20520,AABJ99_RS20520,mapped
OG0004981,unassigned,GCF_002900365.1,GCF_002900365.1__WP_010377142.1,WP_010377142.1,C1192_RS11260,C1192_RS11260,mapped
OG0004982,unassigned,GCF_003697165.2,GCF_003697165.2__WP_015056142.1,WP_015056142.1,EAS44_RS00570,EAS44_RS00570,mapped
OG0004983,unassigned,GCF_036503815.1,GCF_036503815.1__WP_016262937.1,WP_016262937.1,AABJ99_RS18470,AABJ99_RS18470,mapped
OG0004984,unassigned,GCF_005843885.1,GCF_005843885.1__WP_000780863.1,WP_000780863.1,FEM44_RS22005,FEM44_RS22005,mapped
OG0004985,unassigned,GCF_036503815.1,GCF_036503815.1__WP_001493761.1,WP_001493761.1,AABJ99_RS24455,AABJ99_RS24455,mapped
OG0004986,unassigned,GCF_036503815.1,GCF_036503815.1__WP_112030398.1,WP_112030398.1,AABJ99_RS24160,AABJ99_RS24160,mapped
OG0004987,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000594911.1,WP_000594911.1,EAS44_RS21520,EAS44_RS21520,mapped
OG0004988,unassigned,GCF_002900365.1,GCF_002900365.1__WP_370567129.1,WP_370567129.1,C1192_RS09005,mom,mapped
OG0004989,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135522794.1,WP_135522794.1,FEM44_RS21990,FEM44_RS21990,mapped
OG0004990,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000639467.1,WP_000639467.1,EAS44_RS04925,EAS44_RS04925,mapped
OG0004991,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135523367.1,WP_135523367.1,FEM44_RS05450,FEM44_RS05450,mapped
OG0004992,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000801473.1,WP_000801473.1,EFER_RS15475,hpaB,mapped
OG0004993,unassigned,GCF_002900365.1,GCF_002900365.1__WP_016248324.1,WP_016248324.1,C1192_RS11690,C1192_RS11690,mapped
OG0004994,unassigned,GCF_000005845.2,GCF_000005845.2__YP_010051207.1,YP_010051207.1,b4794,baxL,mapped
OG0004995,unassigned,GCF_002900365.1,GCF_002900365.1__WP_000918404.1,WP_000918404.1,C1192_RS08925,C1192_RS08925,mapped
OG0004996,unassigned,GCF_002900365.1,GCF_002900365.1__WP_052463016.1,WP_052463016.1,C1192_RS06265,C1192_RS06265,mapped
OG0004997,unassigned,GCF_036503815.1,GCF_036503815.1__WP_112030385.1,WP_112030385.1,AABJ99_RS24365,AABJ99_RS24365,mapped
OG0004998,unassigned,GCF_002900365.1,GCF_002900365.1__WP_173405933.1,WP_173405933.1,C1192_RS09010,C1192_RS09010,mapped
OG0004999,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135522420.1,WP_135522420.1,FEM44_RS22625,FEM44_RS22625,mapped
OG0005000,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000092026.1,WP_000092026.1,EFER_RS10495,EFER_RS10495,mapped
OG0005001,unassigned,GCF_036503815.1,GCF_036503815.1__WP_071790913.1,WP_071790913.1,AABJ99_RS18525,AABJ99_RS18525,mapped
OG0005002,unassigned,GCF_002900365.1,GCF_002900365.1__WP_000776961.1,WP_000776961.1,C1192_RS23640,C1192_RS23640,mapped
OG0005003,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000917155.1,WP_000917155.1,EAS44_RS09985,EAS44_RS09985,mapped
OG0005004,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000936736.1,WP_000936736.1,EFER_RS14085,EFER_RS14085,mapped
OG0005005,unassigned,GCF_003697165.2,GCF_003697165.2__WP_001031303.1,WP_001031303.1,EAS44_RS10050,EAS44_RS10050,mapped
OG0005006,unassigned,GCF_005843885.1,GCF_005843885.1__WP_089540192.1,WP_089540192.1,FEM44_RS22075,FEM44_RS22075,mapped
OG0005007,unassigned,GCF_005843885.1,GCF_005843885.1__WP_000440741.1,WP_000440741.1,FEM44_RS21810,kil,mapped
OG0005008,unassigned,GCF_002900365.1,GCF_002900365.1__WP_154663965.1,WP_154663965.1,C1192_RS25190,C1192_RS25190,mapped
OG0005009,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000773123.1,WP_000773123.1,EFER_RS10470,EFER_RS10470,mapped
OG0005010,unassigned,GCF_002900365.1,GCF_002900365.1__WP_038354739.1,WP_038354739.1,C1192_RS02755,C1192_RS02755,mapped
OG0005011,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000773263.1,WP_000773263.1,EAS44_RS17410,ybfF,mapped
OG0005012,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135523077.1,WP_135523077.1,FEM44_RS17330,FEM44_RS17330,mapped
OG0005013,unassigned,GCF_002900365.1,GCF_002900365.1__WP_038354591.1,WP_038354591.1,C1192_RS00200,C1192_RS00200,mapped
OG0005014,unassigned,GCF_002900365.1,GCF_002900365.1__WP_038355681.1,WP_038355681.1,C1192_RS09285,ybfF,mapped
OG0005015,unassigned,GCF_000005845.2,GCF_000005845.2__NP_415054.1,NP_415054.1,b0521,ybcF,mapped
OG0005016,unassigned,GCF_002900365.1,GCF_002900365.1__WP_077784613.1,WP_077784613.1,C1192_RS26150,C1192_RS26150,mapped
OG0005017,unassigned,GCF_003697165.2,GCF_003697165.2__WP_001332013.1,WP_001332013.1,EAS44_RS04890,EAS44_RS04890,mapped
OG0005018,unassigned,GCF_000026225.1,GCF_000026225.1__WP_001038662.1,WP_001038662.1,EFER_RS05760,EFER_RS05760,mapped
OG0005019,unassigned,GCF_000005845.2,GCF_000005845.2__NP_417120.2,NP_417120.2,b2631,rnlB,mapped
OG0005020,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000095793.1,WP_000095793.1,EFER_RS03455,EFER_RS03455,mapped
OG0005021,unassigned,GCF_036503815.1,GCF_036503815.1__WP_237427084.1,WP_237427084.1,AABJ99_RS17220,AABJ99_RS17220,mapped
OG0005022,unassigned,GCF_005843885.1,GCF_005843885.1__WP_175406691.1,WP_175406691.1,FEM44_RS25150,FEM44_RS25150,mapped
OG0005023,unassigned,GCF_002900365.1,GCF_002900365.1__WP_000332236.1,WP_000332236.1,C1192_RS11765,C1192_RS11765,mapped
OG0005024,unassigned,GCF_003697165.2,GCF_003697165.2__WP_001331716.1,WP_001331716.1,EAS44_RS14340,EAS44_RS14340,mapped
OG0005025,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135523690.1,WP_135523690.1,FEM44_RS14065,dpdK,mapped
OG0005026,unassigned,GCF_036503815.1,GCF_036503815.1__WP_000781813.1,WP_000781813.1,AABJ99_RS24770,taxA,mapped
OG0005027,unassigned,GCF_002900365.1,GCF_002900365.1__WP_001059085.1,WP_001059085.1,C1192_RS08800,C1192_RS08800,mapped
OG0005028,unassigned,GCF_000005845.2,GCF_000005845.2__YP_009518769.1,YP_009518769.1,b1228,ychS,mapped
OG0005029,unassigned,GCF_003697165.2,GCF_003697165.2__WP_001001811.1,WP_001001811.1,EAS44_RS09990,EAS44_RS09990,mapped
OG0005030,unassigned,GCF_036503815.1,GCF_036503815.1__WP_001024524.1,WP_001024524.1,AABJ99_RS00260,AABJ99_RS00260,mapped
OG0005031,unassigned,GCF_005843885.1,GCF_005843885.1__WP_138158912.1,WP_138158912.1,FEM44_RS05285,FEM44_RS05285,mapped
OG0005032,unassigned,GCF_000005845.2,GCF_000005845.2__YP_010283921.1,YP_010283921.1,b4824,ytjE,mapped
OG0005033,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000434216.1,WP_000434216.1,EAS44_RS10095,EAS44_RS10095,mapped
OG0005034,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135522026.1,WP_135522026.1,FEM44_RS00045,FEM44_RS00045,mapped
OG0005035,unassigned,GCF_002900365.1,GCF_002900365.1__WP_038354593.1,WP_038354593.1,C1192_RS00230,C1192_RS00230,mapped
OG0005036,unassigned,GCF_000005845.2,GCF_000005845.2__YP_010283917.1,YP_010283917.1,b4820,yrfJ,mapped
OG0005037,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000471230.1,WP_000471230.1,EFER_RS20415,EFER_RS20415,mapped
OG0005038,unassigned,GCF_036503815.1,GCF_036503815.1__WP_108990983.1,WP_108990983.1,AABJ99_RS24995,AABJ99_RS24995,mapped
OG0005039,unassigned,GCF_005843885.1,GCF_005843885.1__WP_000613368.1,WP_000613368.1,FEM44_RS22030,FEM44_RS22030,mapped
OG0005040,unassigned,GCF_036503815.1,GCF_036503815.1__WP_024170960.1,WP_024170960.1,AABJ99_RS18465,AABJ99_RS18465,mapped
OG0005041,unassigned,GCF_036503815.1,GCF_036503815.1__WP_039020495.1,WP_039020495.1,AABJ99_RS14790,AABJ99_RS14790,mapped
OG0005042,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000187185.1,WP_000187185.1,EFER_RS03045,EFER_RS03045,mapped
OG0005043,unassigned,GCF_000005845.2,GCF_000005845.2__YP_009518820.1,YP_009518820.1,b4612,yrhD,mapped
OG0005044,unassigned,GCF_036503815.1,GCF_036503815.1__WP_039021879.1,WP_039021879.1,AABJ99_RS12620,AABJ99_RS12620,mapped
OG0005045,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135524191.1,WP_135524191.1,FEM44_RS13125,FEM44_RS13125,mapped
OG0005046,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135524075.1,WP_135524075.1,FEM44_RS10530,FEM44_RS10530,mapped
OG0005047,unassigned,GCF_005843885.1,GCF_005843885.1__WP_001601178.1,WP_001601178.1,FEM44_RS05630,FEM44_RS05630,mapped
OG0005048,unassigned,GCF_005843885.1,GCF_005843885.1__WP_100635201.1,WP_100635201.1,FEM44_RS04435,FEM44_RS04435,mapped
OG0005049,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000771475.1,WP_000771475.1,EAS44_RS00025,EAS44_RS00025,mapped
OG0005050,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000631826.1,WP_000631826.1,EFER_RS18415,EFER_RS18415,mapped
OG0005051,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135523685.1,WP_135523685.1,FEM44_RS14025,FEM44_RS14025,mapped
OG0005052,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135523912.1,WP_135523912.1,FEM44_RS07145,FEM44_RS07145,mapped
OG0005053,unassigned,GCF_000005845.2,GCF_000005845.2__YP_001491548.1,YP_001491548.1,b4655,ythA,mapped
OG0005054,unassigned,GCF_036503815.1,GCF_036503815.1__WP_000090707.1,WP_000090707.1,AABJ99_RS01270,AABJ99_RS01270,mapped
OG0005055,unassigned,GCF_005843885.1,GCF_005843885.1__WP_138159056.1,WP_138159056.1,FEM44_RS13285,FEM44_RS13285,mapped
OG0005056,unassigned,GCF_036503815.1,GCF_036503815.1__WP_001353405.1,WP_001353405.1,AABJ99_RS17610,AABJ99_RS17610,mapped
OG0005057,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000186926.1,WP_000186926.1,EFER_RS04110,EFER_RS04110,mapped
OG0005058,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000062289.1,WP_000062289.1,EFER_RS13685,EFER_RS13685,mapped
OG0005059,unassigned,GCF_000005845.2,GCF_000005845.2__NP_415656.1,NP_415656.1,b1138,ymfE,mapped
OG0005060,unassigned,GCF_003697165.2,GCF_003697165.2__WP_001332187.1,WP_001332187.1,EAS44_RS25140,EAS44_RS25140,mapped
OG0005061,unassigned,GCF_002900365.1,GCF_002900365.1__WP_101958033.1,WP_101958033.1,C1192_RS25990,C1192_RS25990,mapped
OG0005062,unassigned,GCF_002900365.1,GCF_002900365.1__WP_038355692.1,WP_038355692.1,C1192_RS21505,C1192_RS21505,mapped
OG0005063,unassigned,GCF_002900365.1,GCF_002900365.1__WP_010891290.1,WP_010891290.1,C1192_RS26285,C1192_RS26285,mapped
OG0005064,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135522006.1,WP_135522006.1,FEM44_RS00600,FEM44_RS00600,mapped
OG0005065,unassigned,GCF_000026225.1,GCF_000026225.1__WP_015953691.1,WP_015953691.1,EFER_RS23165,EFER_RS23165,mapped
OG0005066,unassigned,GCF_002900365.1,GCF_002900365.1__WP_038355972.1,WP_038355972.1,C1192_RS24565,C1192_RS24565,mapped
OG0005067,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000999547.1,WP_000999547.1,EFER_RS15770,EFER_RS15770,mapped
OG0005068,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135522858.1,WP_135522858.1,FEM44_RS21870,FEM44_RS21870,mapped
OG0005069,unassigned,GCF_002900365.1,GCF_002900365.1__WP_000465549.1,WP_000465549.1,C1192_RS08790,C1192_RS08790,mapped
OG0005070,unassigned,GCF_036503815.1,GCF_036503815.1__WP_235841544.1,WP_235841544.1,AABJ99_RS04715,AABJ99_RS04715,mapped
OG0005071,unassigned,GCF_002900365.1,GCF_002900365.1__WP_256734208.1,WP_256734208.1,C1192_RS24300,C1192_RS24300,mapped
OG0005072,unassigned,GCF_003697165.2,GCF_003697165.2__WP_002430742.1,WP_002430742.1,EAS44_RS22375,grpD,mapped
OG0005073,unassigned,GCF_036503815.1,GCF_036503815.1__WP_000348576.1,WP_000348576.1,AABJ99_RS12075,AABJ99_RS12075,mapped
OG0005074,unassigned,GCF_036503815.1,GCF_036503815.1__WP_000854259.1,WP_000854259.1,AABJ99_RS24785,AABJ99_RS24785,mapped
OG0005075,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135522801.1,WP_135522801.1,FEM44_RS21885,FEM44_RS21885,mapped
OG0005076,unassigned,GCF_000026225.1,GCF_000026225.1__WP_002431546.1,WP_002431546.1,EFER_RS07510,EFER_RS07510,mapped
OG0005077,unassigned,GCF_005843885.1,GCF_005843885.1__WP_240726904.1,WP_240726904.1,FEM44_RS14045,FEM44_RS14045,mapped
OG0005078,unassigned,GCF_000005845.2,GCF_000005845.2__NP_416938.1,NP_416938.1,b2443,yffL,mapped
OG0005079,unassigned,GCF_002900365.1,GCF_002900365.1__WP_038355691.1,WP_038355691.1,C1192_RS21520,C1192_RS21520,mapped
OG0005080,unassigned,GCF_002900365.1,GCF_002900365.1__WP_000079271.1,WP_000079271.1,C1192_RS01665,cpsB,mapped
OG0005081,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135524089.1,WP_135524089.1,FEM44_RS06330,FEM44_RS06330,mapped
OG0005082,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000250228.1,WP_000250228.1,EAS44_RS21325,EAS44_RS21325,mapped
OG0005083,unassigned,GCF_002900365.1,GCF_002900365.1__WP_038355842.1,WP_038355842.1,C1192_RS24290,C1192_RS24290,mapped
OG0005084,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000687847.1,WP_000687847.1,EFER_RS00085,brxC,mapped
OG0005085,unassigned,GCF_003697165.2,GCF_003697165.2__WP_001013662.1,WP_001013662.1,EAS44_RS04870,EAS44_RS04870,mapped
OG0005086,unassigned,GCF_000005845.2,GCF_000005845.2__NP_416552.1,NP_416552.1,b2048,cpsG,mapped
OG0005087,unassigned,GCF_000026225.1,GCF_000026225.1__WP_015953508.1,WP_015953508.1,EFER_RS24905,EFER_RS24905,mapped
OG0005088,unassigned,GCF_000005845.2,GCF_000005845.2__YP_002791248.1,YP_002791248.1,b4668,ibsB,mapped
OG0005089,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000169377.1,WP_000169377.1,EFER_RS12815,EFER_RS12815,mapped
OG0005090,unassigned,GCF_000005845.2,GCF_000005845.2__YP_010051204.1,YP_010051204.1,b4791,yriA,mapped
OG0005091,unassigned,GCF_002900365.1,GCF_002900365.1__WP_241482940.1,WP_241482940.1,C1192_RS04875,C1192_RS04875,mapped
OG0005092,unassigned,GCF_036503815.1,GCF_036503815.1__WP_000547968.1,WP_000547968.1,,,ambiguous_gene
OG0005093,unassigned,GCF_002900365.1,GCF_002900365.1__WP_256734113.1,WP_256734113.1,C1192_RS25755,C1192_RS25755,mapped
OG0005094,unassigned,GCF_000005845.2,GCF_000005845.2__NP_416539.1,NP_416539.1,b2035,wbbH,mapped
OG0005095,unassigned,GCF_003697165.2,GCF_003697165.2__WP_306304895.1,WP_306304895.1,EAS44_RS25655,EAS44_RS25655,mapped
OG0005096,unassigned,GCF_002900365.1,GCF_002900365.1__WP_038355913.1,WP_038355913.1,C1192_RS24155,C1192_RS24155,mapped
OG0005097,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000064337.1,WP_000064337.1,EAS44_RS08525,EAS44_RS08525,mapped
OG0005098,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000105688.1,WP_000105688.1,EFER_RS15775,mdcG,mapped
OG0005099,unassigned,GCF_036503815.1,GCF_036503815.1__WP_159197015.1,WP_159197015.1,AABJ99_RS24840,AABJ99_RS24840,mapped
OG0005100,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135523604.1,WP_135523604.1,FEM44_RS12725,FEM44_RS12725,mapped
OG0005101,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135523582.1,WP_135523582.1,FEM44_RS12565,FEM44_RS12565,mapped
OG0005102,unassigned,GCF_000026225.1,GCF_000026225.1__WP_001220299.1,WP_001220299.1,EFER_RS00635,EFER_RS00635,mapped
OG0005103,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000183405.1,WP_000183405.1,EAS44_RS07050,EAS44_RS07050,mapped
OG0005104,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000846713.1,WP_000846713.1,EAS44_RS10540,EAS44_RS10540,mapped
OG0005105,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135522807.1,WP_135522807.1,FEM44_RS20485,FEM44_RS20485,mapped
OG0005106,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000711883.1,WP_000711883.1,EAS44_RS10025,EAS44_RS10025,mapped
OG0005107,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135522791.1,WP_135522791.1,FEM44_RS22025,FEM44_RS22025,mapped
OG0005108,unassigned,GCF_005843885.1,GCF_005843885.1__WP_001066733.1,WP_001066733.1,FEM44_RS00340,FEM44_RS00340,mapped
OG0005109,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000157734.1,WP_000157734.1,EAS44_RS04825,EAS44_RS04825,mapped
OG0005110,unassigned,GCF_005843885.1,GCF_005843885.1__WP_138159116.1,WP_138159116.1,FEM44_RS17655,FEM44_RS17655,mapped
OG0005111,unassigned,GCF_036503815.1,GCF_036503815.1__WP_338387427.1,WP_338387427.1,AABJ99_RS20240,AABJ99_RS20240,mapped
OG0005112,unassigned,GCF_000005845.2,GCF_000005845.2__NP_414814.1,NP_414814.1,b0280,yagN,mapped
OG0005113,unassigned,GCF_002900365.1,GCF_002900365.1__WP_052463085.1,WP_052463085.1,C1192_RS23930,C1192_RS23930,mapped
OG0005114,unassigned,GCF_005843885.1,GCF_005843885.1__WP_171022592.1,WP_171022592.1,FEM44_RS08850,FEM44_RS08850,mapped
OG0005115,unassigned,GCF_005843885.1,GCF_005843885.1__WP_001107515.1,WP_001107515.1,FEM44_RS25920,FEM44_RS25920,mapped
OG0005116,unassigned,GCF_002900365.1,GCF_002900365.1__WP_241482952.1,WP_241482952.1,C1192_RS17915,C1192_RS17915,mapped
OG0005117,unassigned,GCF_036503815.1,GCF_036503815.1__WP_000096344.1,WP_000096344.1,AABJ99_RS09550,AABJ99_RS09550,mapped
OG0005118,unassigned,GCF_002900365.1,GCF_002900365.1__WP_000197582.1,WP_000197582.1,C1192_RS06820,plsX,mapped
OG0005119,unassigned,GCF_005843885.1,GCF_005843885.1__WP_171022611.1,WP_171022611.1,FEM44_RS21985,FEM44_RS21985,mapped
OG0005120,unassigned,GCF_002900365.1,GCF_002900365.1__WP_001517245.1,WP_001517245.1,C1192_RS15005,C1192_RS15005,mapped
OG0005121,unassigned,GCF_005843885.1,GCF_005843885.1__WP_240726881.1,WP_240726881.1,FEM44_RS25410,FEM44_RS25410,mapped
OG0005122,unassigned,GCF_005843885.1,GCF_005843885.1__WP_240726832.1,WP_240726832.1,FEM44_RS20525,FEM44_RS20525,mapped
OG0005123,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000281210.1,WP_000281210.1,EFER_RS19105,EFER_RS19105,mapped
OG0005124,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000434942.1,WP_000434942.1,EFER_RS15790,madM,mapped
OG0005125,unassigned,GCF_000026225.1,GCF_000026225.1__WP_001220183.1,WP_001220183.1,EFER_RS10905,EFER_RS10905,mapped
OG0005126,unassigned,GCF_005843885.1,GCF_005843885.1__WP_167850662.1,WP_167850662.1,FEM44_RS20530,FEM44_RS20530,mapped
OG0005127,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000002792.1,WP_000002792.1,EAS44_RS00460,traP,mapped
OG0005128,unassigned,GCF_002900365.1,GCF_002900365.1__WP_038355570.1,WP_038355570.1,C1192_RS08880,C1192_RS08880,mapped
OG0005129,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000557703.1,WP_000557703.1,EAS44_RS09880,EAS44_RS09880,mapped
OG0005130,unassigned,GCF_036503815.1,GCF_036503815.1__WP_001354951.1,WP_001354951.1,AABJ99_RS04705,AABJ99_RS04705,mapped
OG0005131,unassigned,GCF_005843885.1,GCF_005843885.1__WP_001088752.1,WP_001088752.1,FEM44_RS22605,FEM44_RS22605,mapped
OG0005132,unassigned,GCF_002900365.1,GCF_002900365.1__WP_038355846.1,WP_038355846.1,C1192_RS24315,C1192_RS24315,mapped
OG0005133,unassigned,GCF_003697165.2,GCF_003697165.2__WP_014639476.1,WP_014639476.1,EAS44_RS14300,EAS44_RS14300,mapped
OG0005134,unassigned,GCF_002900365.1,GCF_002900365.1__WP_038355984.1,WP_038355984.1,C1192_RS23940,C1192_RS23940,mapped
OG0005135,unassigned,GCF_036503815.1,GCF_036503815.1__WP_000129979.1,WP_000129979.1,AABJ99_RS14760,AABJ99_RS14760,mapped
OG0005136,unassigned,GCF_000026225.1,GCF_000026225.1__WP_001261276.1,WP_001261276.1,EFER_RS00225,vapB,mapped
OG0005137,unassigned,GCF_000026225.1,GCF_000026225.1__WP_002431595.1,WP_002431595.1,EFER_RS06015,EFER_RS06015,mapped
OG0005138,unassigned,GCF_000005845.2,GCF_000005845.2__YP_009518794.1,YP_009518794.1,b4534,ynfP,mapped
OG0005139,unassigned,GCF_036503815.1,GCF_036503815.1__WP_001232861.1,WP_001232861.1,AABJ99_RS24685,AABJ99_RS24685,mapped
OG0005140,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135522402.1,WP_135522402.1,FEM44_RS22775,FEM44_RS22775,mapped
OG0005141,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135524094.1,WP_135524094.1,FEM44_RS18995,FEM44_RS18995,mapped
OG0005142,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000903306.1,WP_000903306.1,EAS44_RS08535,EAS44_RS08535,mapped
OG0005143,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000188885.1,WP_000188885.1,EFER_RS13765,EFER_RS13765,mapped
OG0005144,unassigned,GCF_002900365.1,GCF_002900365.1__WP_021560932.1,WP_021560932.1,C1192_RS08765,C1192_RS08765,mapped
OG0005145,unassigned,GCF_000026225.1,GCF_000026225.1__WP_224219347.1,WP_224219347.1,EFER_RS24510,EFER_RS24510,mapped
OG0005146,unassigned,GCF_005843885.1,GCF_005843885.1__WP_138158924.1,WP_138158924.1,FEM44_RS05430,FEM44_RS05430,mapped
OG0005147,unassigned,GCF_036503815.1,GCF_036503815.1__WP_338387575.1,WP_338387575.1,AABJ99_RS20245,AABJ99_RS20245,mapped
OG0005148,unassigned,GCF_005843885.1,GCF_005843885.1__WP_001270634.1,WP_001270634.1,FEM44_RS00255,FEM44_RS00255,mapped
OG0005149,unassigned,GCF_000026225.1,GCF_000026225.1__WP_001284954.1,WP_001284954.1,EFER_RS00170,EFER_RS00170,mapped
OG0005150,unassigned,GCF_003697165.2,GCF_003697165.2__WP_000606308.1,WP_000606308.1,EAS44_RS06855,EAS44_RS06855,mapped
OG0005151,unassigned,GCF_002900365.1,GCF_002900365.1__WP_038354815.1,WP_038354815.1,C1192_RS24420,C1192_RS24420,mapped
OG0005152,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000577031.1,WP_000577031.1,EFER_RS14570,EFER_RS14570,mapped
OG0005153,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000847808.1,WP_000847808.1,EFER_RS02345,EFER_RS02345,mapped
OG0005154,unassigned,GCF_002900365.1,GCF_002900365.1__WP_038355991.1,WP_038355991.1,C1192_RS23905,C1192_RS23905,mapped
OG0005155,unassigned,GCF_002900365.1,GCF_002900365.1__WP_038356001.1,WP_038356001.1,C1192_RS02675,C1192_RS02675,mapped
OG0005156,unassigned,GCF_000026225.1,GCF_000026225.1__WP_000009271.1,WP_000009271.1,EFER_RS19335,fucO,mapped
OG0005157,unassigned,GCF_003697165.2,GCF_003697165.2__WP_001244589.1,WP_001244589.1,EAS44_RS06745,EAS44_RS06745,mapped
OG0005158,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135409929.1,WP_135409929.1,FEM44_RS22060,FEM44_RS22060,mapped
OG0005159,unassigned,GCF_005843885.1,GCF_005843885.1__WP_135521041.1,WP_135521041.1,FEM44_RS10730,FEM44_RS10730,mapped
OG0005160,unassigned,GCF_000005845.2,GCF_000005845.2__NP_415655.1,NP_415655.1,b1137,ymfD,mapped
