orthogroup,accession_a,protein_a,gene_a,accession_b,protein_b,gene_b
OG0000267,GCF_036503815.1,GCF_036503815.1__WP_338387570.1,AABJ99_RS09560,GCF_002900365.1,GCF_002900365.1__WP_038354784.1,
OG0000268,GCF_036503815.1,GCF_036503815.1__WP_039021286.1,AABJ99_RS11900,GCF_002900365.1,GCF_002900365.1__WP_038354786.1,
OG0000269,GCF_036503815.1,GCF_036503815.1__WP_001531263.1,AABJ99_RS24545,GCF_002900365.1,GCF_002900365.1__WP_038354325.1,C1192_RS04195
OG0000269,GCF_036503815.1,GCF_036503815.1__WP_032303111.1,AABJ99_RS11730,GCF_002900365.1,GCF_002900365.1__WP_038354325.1,C1192_RS04195
OG0000270,GCF_036503815.1,GCF_036503815.1__WP_039021260.1,AABJ99_RS11540,GCF_002900365.1,GCF_002900365.1__WP_000093624.1,C1192_RS03995
OG0000270,GCF_036503815.1,GCF_036503815.1__WP_039021260.1,AABJ99_RS11540,GCF_002900365.1,GCF_002900365.1__WP_016261941.1,C1192_RS06470
OG0000271,GCF_036503815.1,GCF_036503815.1__WP_000648420.1,AABJ99_RS11395,GCF_002900365.1,GCF_002900365.1__WP_000648420.1,C1192_RS03875
OG0000271,GCF_036503815.1,GCF_036503815.1__WP_001037461.1,AABJ99_RS03820,GCF_002900365.1,GCF_002900365.1__WP_000648420.1,C1192_RS03875
OG0000272,GCF_036503815.1,GCF_036503815.1__WP_000383469.1,AABJ99_RS11315,GCF_002900365.1,GCF_002900365.1__WP_038354336.1,C1192_RS03795
OG0000273,GCF_036503815.1,GCF_036503815.1__WP_000106826.1,AABJ99_RS11140,GCF_002900365.1,GCF_002900365.1__WP_000106844.1,C1192_RS03660
OG0000274,GCF_036503815.1,GCF_036503815.1__WP_039020757.1,AABJ99_RS11110,GCF_002900365.1,GCF_002900365.1__WP_000440424.1,C1192_RS03635
OG0000275,GCF_036503815.1,GCF_036503815.1__WP_001571521.1,AABJ99_RS11105,GCF_002900365.1,GCF_002900365.1__WP_038354297.1,C1192_RS03630
OG0000276,GCF_036503815.1,GCF_036503815.1__WP_000983653.1,AABJ99_RS11100,GCF_002900365.1,GCF_002900365.1__WP_072274912.1,C1192_RS03625
OG0000277,GCF_036503815.1,GCF_036503815.1__WP_039020725.1,AABJ99_RS10555,GCF_002900365.1,GCF_002900365.1__WP_038354771.1,C1192_RS06285
OG0000277,GCF_036503815.1,GCF_036503815.1__WP_229692861.1,AABJ99_RS01385,GCF_002900365.1,GCF_002900365.1__WP_038354771.1,C1192_RS06285
OG0000278,GCF_036503815.1,GCF_036503815.1__WP_000204701.1,AABJ99_RS10550,GCF_002900365.1,GCF_002900365.1__WP_000168753.1,C1192_RS06290
OG0000278,GCF_036503815.1,GCF_036503815.1__WP_020219105.1,AABJ99_RS01380,GCF_002900365.1,GCF_002900365.1__WP_000168753.1,C1192_RS06290
OG0000279,GCF_036503815.1,GCF_036503815.1__WP_000916763.1,AABJ99_RS10545,GCF_002900365.1,GCF_002900365.1__WP_000916764.1,C1192_RS06295
OG0000280,GCF_036503815.1,GCF_036503815.1__WP_010364183.1,AABJ99_RS10480,GCF_002900365.1,GCF_002900365.1__WP_001516257.1,C1192_RS06370
OG0000281,GCF_036503815.1,GCF_036503815.1__WP_000287501.1,AABJ99_RS01360,GCF_002900365.1,GCF_002900365.1__WP_001184055.1,C1192_RS06375
OG0000281,GCF_036503815.1,GCF_036503815.1__WP_001184021.1,AABJ99_RS10475,GCF_002900365.1,GCF_002900365.1__WP_001184055.1,C1192_RS06375
OG0000282,GCF_036503815.1,GCF_036503815.1__WP_000891620.1,AABJ99_RS10410,GCF_002900365.1,GCF_002900365.1__WP_000891641.1,C1192_RS02905
OG0000282,GCF_036503815.1,GCF_036503815.1__WP_001351729.1,AABJ99_RS24535,GCF_002900365.1,GCF_002900365.1__WP_000891641.1,C1192_RS02905
OG0000283,GCF_036503815.1,GCF_036503815.1__WP_000763867.1,AABJ99_RS10330,GCF_002900365.1,GCF_002900365.1__WP_000763855.1,C1192_RS02485
OG0000284,GCF_036503815.1,GCF_036503815.1__WP_160523680.1,AABJ99_RS10300,GCF_002900365.1,GCF_002900365.1__WP_077784583.1,C1192_RS02460
OG0000285,GCF_036503815.1,GCF_036503815.1__WP_001353139.1,AABJ99_RS10140,GCF_002900365.1,GCF_002900365.1__WP_024214583.1,C1192_RS02295
OG0000286,GCF_036503815.1,GCF_036503815.1__WP_039020702.1,AABJ99_RS10125,GCF_002900365.1,GCF_002900365.1__WP_000079767.1,C1192_RS02280
OG0000287,GCF_036503815.1,GCF_036503815.1__WP_001281692.1,AABJ99_RS10030,GCF_002900365.1,GCF_002900365.1__WP_001281690.1,C1192_RS02165
OG0000287,GCF_036503815.1,GCF_036503815.1__WP_001281692.1,AABJ99_RS10030,GCF_002900365.1,GCF_002900365.1__WP_038355825.1,C1192_RS25240
OG0000288,GCF_036503815.1,GCF_036503815.1__WP_000058717.1,AABJ99_RS24530,GCF_002900365.1,GCF_002900365.1__WP_038355083.1,C1192_RS02095
OG0000288,GCF_036503815.1,GCF_036503815.1__WP_001212248.1,AABJ99_RS09970,GCF_002900365.1,GCF_002900365.1__WP_038355083.1,C1192_RS02095
OG0000292,GCF_036503815.1,GCF_036503815.1__WP_001471785.1,AABJ99_RS09030,GCF_002900365.1,GCF_002900365.1__WP_000479836.1,C1192_RS01655
OG0000293,GCF_036503815.1,GCF_036503815.1__WP_000043584.1,AABJ99_RS09025,GCF_002900365.1,GCF_002900365.1__WP_028132117.1,C1192_RS01650
OG0000294,GCF_036503815.1,GCF_036503815.1__WP_000048190.1,AABJ99_RS09020,GCF_002900365.1,GCF_002900365.1__WP_000048190.1,C1192_RS01645
OG0000295,GCF_036503815.1,GCF_036503815.1__WP_000654512.1,AABJ99_RS08990,GCF_002900365.1,GCF_002900365.1__WP_032216218.1,C1192_RS01745
OG0000295,GCF_036503815.1,GCF_036503815.1__WP_000654512.1,AABJ99_RS08990,GCF_002900365.1,GCF_002900365.1__WP_038355124.1,C1192_RS01615
OG0000296,GCF_036503815.1,GCF_036503815.1__WP_000074861.1,AABJ99_RS08655,GCF_002900365.1,GCF_002900365.1__WP_000107245.1,C1192_RS01365
OG0000296,GCF_036503815.1,GCF_036503815.1__WP_332218528.1,AABJ99_RS02830,GCF_002900365.1,GCF_002900365.1__WP_000107245.1,C1192_RS01365
OG0000297,GCF_036503815.1,GCF_036503815.1__WP_322281181.1,AABJ99_RS08645,GCF_002900365.1,GCF_002900365.1__WP_038355314.1,C1192_RS01355
OG0000297,GCF_036503815.1,GCF_036503815.1__WP_338387489.1,AABJ99_RS02820,GCF_002900365.1,GCF_002900365.1__WP_038355314.1,C1192_RS01355
OG0000298,GCF_036503815.1,GCF_036503815.1__WP_032303353.1,AABJ99_RS08600,GCF_002900365.1,GCF_002900365.1__WP_038355317.1,C1192_RS01310
OG0000299,GCF_036503815.1,GCF_036503815.1__WP_000968208.1,AABJ99_RS08510,GCF_002900365.1,GCF_002900365.1__WP_000968214.1,C1192_RS01245
OG0000300,GCF_036503815.1,GCF_036503815.1__WP_039020525.1,AABJ99_RS08445,GCF_002900365.1,GCF_002900365.1__WP_000489220.1,C1192_RS01165
OG0000301,GCF_036503815.1,GCF_036503815.1__WP_039020508.1,AABJ99_RS08185,GCF_002900365.1,GCF_002900365.1__WP_000687310.1,C1192_RS00860
OG0000302,GCF_036503815.1,GCF_036503815.1__WP_001306469.1,AABJ99_RS07960,GCF_002900365.1,GCF_002900365.1__WP_001516763.1,C1192_RS00625
OG0000303,GCF_036503815.1,GCF_036503815.1__WP_039020256.1,AABJ99_RS07955,GCF_002900365.1,GCF_002900365.1__WP_038355049.1,C1192_RS00620
OG0000304,GCF_036503815.1,GCF_036503815.1__WP_000118404.1,AABJ99_RS07645,GCF_002900365.1,GCF_002900365.1__WP_000118402.1,C1192_RS00285
OG0000305,GCF_036503815.1,GCF_036503815.1__WP_039020351.1,AABJ99_RS07560,GCF_002900365.1,GCF_002900365.1__WP_038354560.1,C1192_RS13850
OG0000306,GCF_036503815.1,GCF_036503815.1__WP_039020926.1,AABJ99_RS07165,GCF_002900365.1,GCF_002900365.1__WP_000458417.1,C1192_RS23300
OG0000306,GCF_036503815.1,GCF_036503815.1__WP_039021004.1,AABJ99_RS17960,GCF_002900365.1,GCF_002900365.1__WP_000458417.1,C1192_RS23300
OG0000307,GCF_036503815.1,GCF_036503815.1__WP_000919159.1,AABJ99_RS06505,GCF_002900365.1,GCF_002900365.1__WP_000919159.1,C1192_RS22775
OG0000308,GCF_036503815.1,GCF_036503815.1__WP_001329795.1,AABJ99_RS05270,GCF_002900365.1,GCF_002900365.1__WP_001329795.1,C1192_RS21840
OG0000309,GCF_036503815.1,GCF_036503815.1__WP_001062128.1,AABJ99_RS04255,GCF_002900365.1,GCF_002900365.1__WP_038355773.1,C1192_RS20850
OG0000310,GCF_036503815.1,GCF_036503815.1__WP_000848523.1,AABJ99_RS03825,GCF_002900365.1,GCF_002900365.1__WP_001517105.1,C1192_RS20440
OG0000311,GCF_036503815.1,GCF_036503815.1__WP_000384145.1,AABJ99_RS03385,GCF_002900365.1,GCF_002900365.1__WP_000384147.1,C1192_RS19900
OG0000312,GCF_036503815.1,GCF_036503815.1__WP_000072187.1,AABJ99_RS03260,GCF_002900365.1,GCF_002900365.1__WP_000072182.1,C1192_RS20000
OG0000313,GCF_036503815.1,GCF_036503815.1__WP_001043260.1,AABJ99_RS24485,GCF_002900365.1,GCF_002900365.1__WP_038355869.1,C1192_RS13630
OG0000314,GCF_036503815.1,GCF_036503815.1__WP_000445413.1,AABJ99_RS02970,GCF_002900365.1,GCF_002900365.1__WP_000429729.1,C1192_RS13690
OG0000314,GCF_036503815.1,GCF_036503815.1__WP_000445413.1,AABJ99_RS02970,GCF_002900365.1,GCF_002900365.1__WP_000551058.1,C1192_RS08735
OG0000315,GCF_036503815.1,GCF_036503815.1__WP_000108486.1,AABJ99_RS02795,GCF_002900365.1,GCF_002900365.1__WP_038354554.1,C1192_RS13875
OG0000316,GCF_036503815.1,GCF_036503815.1__WP_000224719.1,AABJ99_RS02790,GCF_002900365.1,GCF_002900365.1__WP_038354555.1,C1192_RS13880
OG0000317,GCF_036503815.1,GCF_036503815.1__WP_001257846.1,AABJ99_RS02730,GCF_002900365.1,GCF_002900365.1__WP_001257843.1,C1192_RS14080
OG0000318,GCF_036503815.1,GCF_036503815.1__WP_000354622.1,AABJ99_RS02650,GCF_002900365.1,GCF_002900365.1__WP_000354618.1,C1192_RS14185
OG0000319,GCF_036503815.1,GCF_036503815.1__WP_000838261.1,AABJ99_RS02150,GCF_002900365.1,GCF_002900365.1__WP_000838277.1,C1192_RS14585
OG0000320,GCF_036503815.1,GCF_036503815.1__WP_039020331.1,AABJ99_RS23655,GCF_002900365.1,GCF_002900365.1__WP_038355413.1,C1192_RS16915
OG0000321,GCF_036503815.1,GCF_036503815.1__WP_039020603.1,AABJ99_RS02015,GCF_002900365.1,GCF_002900365.1__WP_016249275.1,C1192_RS14735
OG0000322,GCF_036503815.1,GCF_036503815.1__WP_001157751.1,AABJ99_RS01870,GCF_002900365.1,GCF_002900365.1__WP_001157751.1,C1192_RS14875
OG0000323,GCF_036503815.1,GCF_036503815.1__WP_000065787.1,AABJ99_RS01195,GCF_002900365.1,GCF_002900365.1__WP_000065763.1,C1192_RS15430
OG0000324,GCF_036503815.1,GCF_036503815.1__WP_001277561.1,AABJ99_RS00580,GCF_002900365.1,GCF_002900365.1__WP_001277564.1,C1192_RS17595
OG0000325,GCF_036503815.1,GCF_036503815.1__WP_000468836.1,AABJ99_RS00360,GCF_002900365.1,GCF_002900365.1__WP_000468834.1,C1192_RS17365
OG0000326,GCF_036503815.1,GCF_036503815.1__WP_000089295.1,AABJ99_RS17945,GCF_002900365.1,GCF_002900365.1__WP_001517438.1,C1192_RS17155
OG0000326,GCF_036503815.1,GCF_036503815.1__WP_039020310.1,AABJ99_RS00190,GCF_002900365.1,GCF_002900365.1__WP_001517438.1,C1192_RS17155
OG0000327,GCF_036503815.1,GCF_036503815.1__WP_000224481.1,AABJ99_RS23530,GCF_002900365.1,GCF_002900365.1__WP_000224458.1,C1192_RS16795
OG0000328,GCF_036503815.1,GCF_036503815.1__WP_001280776.1,AABJ99_RS23385,GCF_002900365.1,GCF_002900365.1__WP_001280776.1,C1192_RS16665
OG0000329,GCF_036503815.1,GCF_036503815.1__WP_000130687.1,AABJ99_RS23225,GCF_002900365.1,GCF_002900365.1__WP_000566225.1,C1192_RS16485
OG0000330,GCF_036503815.1,GCF_036503815.1__WP_001216325.1,AABJ99_RS22620,GCF_002900365.1,GCF_002900365.1__WP_001216325.1,C1192_RS17800
OG0000331,GCF_036503815.1,GCF_036503815.1__WP_000136788.1,AABJ99_RS22585,GCF_002900365.1,GCF_002900365.1__WP_001517514.1,C1192_RS17835
OG0000332,GCF_036503815.1,GCF_036503815.1__WP_001295694.1,AABJ99_RS22515,GCF_002900365.1,GCF_002900365.1__WP_038354996.1,C1192_RS17935
OG0000333,GCF_036503815.1,GCF_036503815.1__WP_039021600.1,AABJ99_RS22445,GCF_002900365.1,GCF_002900365.1__WP_038354989.1,C1192_RS17995
OG0000334,GCF_036503815.1,GCF_036503815.1__WP_001306635.1,AABJ99_RS22420,GCF_002900365.1,GCF_002900365.1__WP_038354767.1,C1192_RS18025
OG0000335,GCF_036503815.1,GCF_036503815.1__WP_039021603.1,AABJ99_RS22405,GCF_002900365.1,GCF_002900365.1__WP_001240113.1,C1192_RS18040
OG0000336,GCF_036503815.1,GCF_036503815.1__WP_039021942.1,AABJ99_RS22185,GCF_002900365.1,GCF_002900365.1__WP_001211947.1,C1192_RS18300
OG0000337,GCF_036503815.1,GCF_036503815.1__WP_001207638.1,AABJ99_RS22085,GCF_002900365.1,GCF_002900365.1__WP_038355647.1,C1192_RS18435
OG0000338,GCF_036503815.1,GCF_036503815.1__WP_000973662.1,AABJ99_RS22020,GCF_002900365.1,GCF_002900365.1__WP_001517566.1,C1192_RS18510
OG0000339,GCF_036503815.1,GCF_036503815.1__WP_039020367.1,AABJ99_RS21930,GCF_002900365.1,GCF_002900365.1__WP_001147291.1,C1192_RS18610
OG0000340,GCF_036503815.1,GCF_036503815.1__WP_039021444.1,AABJ99_RS21670,GCF_002900365.1,GCF_002900365.1__WP_038354694.1,C1192_RS19475
OG0000341,GCF_036503815.1,GCF_036503815.1__WP_039021445.1,AABJ99_RS21665,GCF_002900365.1,GCF_002900365.1__WP_038354693.1,C1192_RS19470
OG0000342,GCF_036503815.1,GCF_036503815.1__WP_039021446.1,AABJ99_RS21640,GCF_002900365.1,GCF_002900365.1__WP_038354691.1,C1192_RS19445
OG0000342,GCF_036503815.1,GCF_036503815.1__WP_049589868.1,AABJ99_RS24845,GCF_002900365.1,GCF_002900365.1__WP_038354691.1,C1192_RS19445
OG0000343,GCF_036503815.1,GCF_036503815.1__WP_001315168.1,AABJ99_RS20900,GCF_002900365.1,GCF_002900365.1__WP_000583473.1,C1192_RS19565
OG0000345,GCF_036503815.1,GCF_036503815.1__WP_039020418.1,AABJ99_RS20630,GCF_002900365.1,GCF_002900365.1__WP_016249540.1,C1192_RS13345
OG0000345,GCF_036503815.1,GCF_036503815.1__WP_039020418.1,AABJ99_RS20630,GCF_002900365.1,GCF_002900365.1__WP_038355808.1,C1192_RS09020
OG0000346,GCF_036503815.1,GCF_036503815.1__WP_000940059.1,AABJ99_RS09270,GCF_002900365.1,GCF_002900365.1__WP_038354908.1,C1192_RS13270
OG0000346,GCF_036503815.1,GCF_036503815.1__WP_338387442.1,AABJ99_RS20530,GCF_002900365.1,GCF_002900365.1__WP_038354908.1,C1192_RS13270
OG0000347,GCF_036503815.1,GCF_036503815.1__WP_001297640.1,AABJ99_RS20510,GCF_002900365.1,GCF_002900365.1__WP_001297640.1,C1192_RS13250
OG0000348,GCF_036503815.1,GCF_036503815.1__WP_000106034.1,AABJ99_RS20455,GCF_002900365.1,GCF_002900365.1__WP_052463026.1,C1192_RS13200
OG0000349,GCF_036503815.1,GCF_036503815.1__WP_001132956.1,AABJ99_RS19980,GCF_002900365.1,GCF_002900365.1__WP_001132950.1,C1192_RS13040
OG0000350,GCF_036503815.1,GCF_036503815.1__WP_001029698.1,AABJ99_RS19975,GCF_002900365.1,GCF_002900365.1__WP_038354921.1,C1192_RS13035
OG0000353,GCF_036503815.1,GCF_036503815.1__WP_000693836.1,AABJ99_RS11955,GCF_002900365.1,GCF_002900365.1__WP_038354782.1,
OG0000353,GCF_036503815.1,GCF_036503815.1__WP_328103327.1,AABJ99_RS09595,GCF_002900365.1,GCF_002900365.1__WP_038354782.1,
OG0000354,GCF_036503815.1,GCF_036503815.1__WP_039021472.1,AABJ99_RS02460,GCF_002900365.1,GCF_002900365.1__WP_000228572.1,C1192_RS14335
OG0000354,GCF_036503815.1,GCF_036503815.1__WP_148936333.1,AABJ99_RS01675,GCF_002900365.1,GCF_002900365.1__WP_000228572.1,C1192_RS14335
OG0000355,GCF_036503815.1,GCF_036503815.1__WP_000730252.1,AABJ99_RS01655,GCF_002900365.1,GCF_002900365.1__WP_000730265.1,C1192_RS15115
OG0000356,GCF_036503815.1,GCF_036503815.1__WP_039021888.1,AABJ99_RS01030,GCF_002900365.1,GCF_002900365.1__WP_016262649.1,C1192_RS15650
OG0000356,GCF_036503815.1,GCF_036503815.1__WP_039021888.1,AABJ99_RS01030,GCF_002900365.1,GCF_002900365.1__WP_103194785.1,C1192_RS07715
OG0000357,GCF_036503815.1,GCF_036503815.1__WP_000705257.1,AABJ99_RS00055,GCF_002900365.1,GCF_002900365.1__WP_038355405.1,C1192_RS17070
OG0000358,GCF_036503815.1,GCF_036503815.1__WP_000866672.1,AABJ99_RS23360,GCF_002900365.1,GCF_002900365.1__WP_038355365.1,C1192_RS16635
OG0000359,GCF_036503815.1,GCF_036503815.1__WP_039020383.1,AABJ99_RS20030,GCF_002900365.1,GCF_002900365.1__WP_038354918.1,C1192_RS13090
OG0000360,GCF_036503815.1,GCF_036503815.1__WP_032304373.1,AABJ99_RS21150,GCF_002900365.1,GCF_002900365.1__WP_001517635.1,C1192_RS18955
OG0000360,GCF_036503815.1,GCF_036503815.1__WP_032304373.1,AABJ99_RS21150,GCF_002900365.1,GCF_002900365.1__WP_038354713.1,C1192_RS18580
OG0000361,GCF_036503815.1,GCF_036503815.1__WP_000459457.1,,GCF_002900365.1,GCF_002900365.1__WP_001161009.1,C1192_RS04645
OG0000361,GCF_036503815.1,GCF_036503815.1__WP_052970427.1,AABJ99_RS06065,GCF_002900365.1,GCF_002900365.1__WP_001161009.1,C1192_RS04645
OG0000362,GCF_036503815.1,GCF_036503815.1__WP_032315106.1,AABJ99_RS20100,GCF_002900365.1,GCF_002900365.1__WP_038354572.1,C1192_RS05030
OG0000362,GCF_036503815.1,GCF_036503815.1__WP_046881135.1,AABJ99_RS06100,GCF_002900365.1,GCF_002900365.1__WP_038354572.1,C1192_RS05030
OG0000362,GCF_036503815.1,GCF_036503815.1__WP_094249085.1,AABJ99_RS09825,GCF_002900365.1,GCF_002900365.1__WP_038354572.1,C1192_RS05030
OG0000363,GCF_036503815.1,GCF_036503815.1__WP_000479153.1,,GCF_002900365.1,GCF_002900365.1__WP_001370402.1,C1192_RS04640
OG0000363,GCF_036503815.1,GCF_036503815.1__WP_001298500.1,AABJ99_RS06060,GCF_002900365.1,GCF_002900365.1__WP_001370402.1,C1192_RS04640
OG0000364,GCF_036503815.1,GCF_036503815.1__WP_001151151.1,AABJ99_RS11965,GCF_002900365.1,GCF_002900365.1__WP_001151183.1,
OG0000366,GCF_036503815.1,GCF_036503815.1__WP_039021898.1,AABJ99_RS08710,GCF_002900365.1,GCF_002900365.1__WP_038355309.1,C1192_RS01420
OG0000367,GCF_036503815.1,GCF_036503815.1__WP_052247494.1,AABJ99_RS19175,GCF_002900365.1,GCF_002900365.1__WP_038354973.1,C1192_RS12250
OG0000368,GCF_036503815.1,GCF_036503815.1__WP_000410785.1,AABJ99_RS15320,GCF_002900365.1,GCF_002900365.1__WP_000410785.1,C1192_RS07895
OG0000369,GCF_036503815.1,GCF_036503815.1__WP_000034825.1,AABJ99_RS16710,GCF_002900365.1,GCF_002900365.1__WP_000034825.1,C1192_RS09590
OG0000370,GCF_036503815.1,GCF_036503815.1__WP_001062678.1,AABJ99_RS10645,GCF_002900365.1,GCF_002900365.1__WP_001062678.1,C1192_RS03200
OG0000371,GCF_036503815.1,GCF_036503815.1__WP_000014594.1,AABJ99_RS00865,GCF_002900365.1,GCF_002900365.1__WP_038354760.1,C1192_RS15810
OG0000372,GCF_036503815.1,GCF_036503815.1__WP_000977917.1,AABJ99_RS15070,GCF_002900365.1,GCF_002900365.1__WP_000977929.1,C1192_RS07565
OG0000373,GCF_036503815.1,GCF_036503815.1__WP_000749856.1,AABJ99_RS18575,GCF_002900365.1,GCF_002900365.1__WP_038355486.1,C1192_RS11310
OG0000374,GCF_036503815.1,GCF_036503815.1__WP_000865555.1,AABJ99_RS08140,GCF_002900365.1,GCF_002900365.1__WP_001516741.1,C1192_RS00825
OG0000375,GCF_036503815.1,GCF_036503815.1__WP_338387405.1,AABJ99_RS19210,GCF_002900365.1,GCF_002900365.1__WP_000339936.1,C1192_RS12295
OG0000376,GCF_036503815.1,GCF_036503815.1__WP_039020614.1,AABJ99_RS01840,GCF_002900365.1,GCF_002900365.1__WP_038355344.1,C1192_RS14920
OG0000377,GCF_036503815.1,GCF_036503815.1__WP_000140577.1,AABJ99_RS08005,GCF_002900365.1,GCF_002900365.1__WP_000140544.1,C1192_RS00675
OG0000378,GCF_036503815.1,GCF_036503815.1__WP_039020868.1,AABJ99_RS12760,GCF_002900365.1,GCF_002900365.1__WP_038355803.1,C1192_RS05175
OG0000379,GCF_036503815.1,GCF_036503815.1__WP_000772890.1,AABJ99_RS05830,GCF_002900365.1,GCF_002900365.1__WP_038355754.1,C1192_RS22385
OG0000380,GCF_036503815.1,GCF_036503815.1__WP_001273157.1,AABJ99_RS06955,GCF_002900365.1,GCF_002900365.1__WP_016262247.1,C1192_RS23120
OG0000381,GCF_036503815.1,GCF_036503815.1__WP_282625408.1,AABJ99_RS01130,GCF_002900365.1,GCF_002900365.1__WP_038354370.1,C1192_RS15530
OG0000382,GCF_036503815.1,GCF_036503815.1__WP_001132494.1,AABJ99_RS17435,GCF_002900365.1,GCF_002900365.1__WP_001132495.1,C1192_RS10325
OG0000383,GCF_036503815.1,GCF_036503815.1__WP_338387485.1,AABJ99_RS02555,GCF_002900365.1,GCF_002900365.1__WP_038355787.1,C1192_RS14245
OG0000384,GCF_036503815.1,GCF_036503815.1__WP_001298520.1,AABJ99_RS21660,GCF_002900365.1,GCF_002900365.1__WP_038354692.1,C1192_RS19465
OG0000385,GCF_036503815.1,GCF_036503815.1__WP_001149025.1,AABJ99_RS01085,GCF_002900365.1,GCF_002900365.1__WP_038354765.1,C1192_RS15580
OG0000386,GCF_036503815.1,GCF_036503815.1__WP_338387572.1,AABJ99_RS13655,GCF_002900365.1,GCF_002900365.1__WP_000087125.1,C1192_RS06025
OG0000387,GCF_036503815.1,GCF_036503815.1__WP_000084677.1,AABJ99_RS00945,GCF_002900365.1,GCF_002900365.1__WP_000084684.1,C1192_RS15725
OG0000388,GCF_036503815.1,GCF_036503815.1__WP_001218007.1,AABJ99_RS15565,GCF_002900365.1,GCF_002900365.1__WP_001516059.1,C1192_RS08155
OG0000389,GCF_036503815.1,GCF_036503815.1__WP_039020518.1,AABJ99_RS08355,GCF_002900365.1,GCF_002900365.1__WP_010379413.1,C1192_RS01035
OG0000390,GCF_036503815.1,GCF_036503815.1__WP_105278484.1,AABJ99_RS12085,GCF_002900365.1,GCF_002900365.1__WP_038354569.1,C1192_RS05000
OG0000391,GCF_036503815.1,GCF_036503815.1__WP_000208194.1,AABJ99_RS20665,GCF_002900365.1,GCF_002900365.1__WP_016262830.1,C1192_RS13360
OG0000392,GCF_036503815.1,GCF_036503815.1__WP_001082226.1,AABJ99_RS11255,GCF_002900365.1,GCF_002900365.1__WP_038354303.1,C1192_RS03770
OG0000393,GCF_036503815.1,GCF_036503815.1__WP_039021240.1,AABJ99_RS16000,GCF_002900365.1,GCF_002900365.1__WP_001109190.1,C1192_RS08570
OG0000394,GCF_036503815.1,GCF_036503815.1__WP_039021175.1,AABJ99_RS21195,GCF_002900365.1,GCF_002900365.1__WP_001517633.1,C1192_RS18990
OG0000395,GCF_036503815.1,GCF_036503815.1__WP_000888679.1,AABJ99_RS19570,GCF_002900365.1,GCF_002900365.1__WP_000888659.1,C1192_RS12675
OG0000396,GCF_036503815.1,GCF_036503815.1__WP_039020889.1,AABJ99_RS00725,GCF_002900365.1,GCF_002900365.1__WP_038355709.1,C1192_RS15965
OG0000397,GCF_036503815.1,GCF_036503815.1__WP_332218422.1,AABJ99_RS01135,GCF_002900365.1,GCF_002900365.1__WP_306173773.1,C1192_RS15525
OG0000398,GCF_036503815.1,GCF_036503815.1__WP_000160362.1,AABJ99_RS02560,GCF_002900365.1,GCF_002900365.1__WP_001517194.1,C1192_RS14240
OG0000399,GCF_036503815.1,GCF_036503815.1__WP_001353399.1,AABJ99_RS17430,GCF_002900365.1,GCF_002900365.1__WP_001515899.1,C1192_RS10320
OG0000400,GCF_036503815.1,GCF_036503815.1__WP_039021648.1,AABJ99_RS21460,GCF_002900365.1,GCF_002900365.1__WP_000118465.1,C1192_RS19240
OG0000401,GCF_036503815.1,GCF_036503815.1__WP_000770953.1,AABJ99_RS17010,GCF_002900365.1,GCF_002900365.1__WP_000770938.1,C1192_RS09870
OG0000402,GCF_036503815.1,GCF_036503815.1__WP_000626401.1,AABJ99_RS05115,GCF_002900365.1,GCF_002900365.1__WP_000626404.1,C1192_RS21685
OG0000403,GCF_036503815.1,GCF_036503815.1__WP_000741504.1,AABJ99_RS00665,GCF_002900365.1,GCF_002900365.1__WP_038355011.1,C1192_RS17690
OG0000405,GCF_036503815.1,GCF_036503815.1__WP_000081681.1,AABJ99_RS02845,GCF_002900365.1,GCF_002900365.1__WP_000081688.1,C1192_RS13820
OG0000406,GCF_036503815.1,GCF_036503815.1__WP_032185384.1,AABJ99_RS01120,GCF_002900365.1,GCF_002900365.1__WP_038354371.1,C1192_RS15545
OG0000407,GCF_036503815.1,GCF_036503815.1__WP_001217059.1,AABJ99_RS21630,GCF_002900365.1,GCF_002900365.1__WP_001217088.1,C1192_RS19435
OG0000408,GCF_036503815.1,GCF_036503815.1__WP_000066639.1,AABJ99_RS11735,GCF_002900365.1,GCF_002900365.1__WP_038354326.1,C1192_RS04200
OG0000409,GCF_036503815.1,GCF_036503815.1__WP_000066710.1,AABJ99_RS21605,GCF_002900365.1,GCF_002900365.1__WP_038355164.1,C1192_RS19395
OG0000410,GCF_036503815.1,GCF_036503815.1__WP_338387505.1,AABJ99_RS04475,GCF_002900365.1,GCF_002900365.1__WP_001517031.1,C1192_RS21110
OG0000411,GCF_036503815.1,GCF_036503815.1__WP_000279617.1,AABJ99_RS00750,GCF_002900365.1,GCF_002900365.1__WP_000153834.1,C1192_RS15940
OG0000412,GCF_036503815.1,GCF_036503815.1__WP_039021904.1,AABJ99_RS08675,GCF_002900365.1,GCF_002900365.1__WP_502328757.1,C1192_RS26265
OG0000413,GCF_036503815.1,GCF_036503815.1__WP_000455798.1,AABJ99_RS00870,GCF_002900365.1,GCF_002900365.1__WP_001517320.1,C1192_RS15805
OG0000414,GCF_036503815.1,GCF_036503815.1__WP_000721665.1,AABJ99_RS00755,GCF_002900365.1,GCF_002900365.1__WP_000827290.1,C1192_RS15935
