baseline_accession,baseline_gene_id,baseline_gene_name,alternative_accession,relationship,baseline_family_gene_count,alternative_family_gene_count,orthogroups,alternative_gene_ids,alternative_gene_names,renamed_one_to_one
GCF_000005845.2,b0709,dtpD,GCF_002900365.1,one_to_one,1,1,OG0000444,C1192_RS09160,dtpD,False
GCF_000005845.2,b0710,ybgI,GCF_002900365.1,one_to_one,1,1,OG0000931,C1192_RS09155,ybgI,False
GCF_000005845.2,b0711,pxpB,GCF_002900365.1,one_to_one,1,1,OG0000932,C1192_RS09150,pxpB,False
GCF_000005845.2,b0712,pxpC,GCF_002900365.1,one_to_one,1,1,OG0000933,C1192_RS09145,pxpC,False
GCF_000005845.2,b0713,pxpA,GCF_002900365.1,one_to_one,1,1,OG0000934,C1192_RS09140,pxpA,False
GCF_000005845.2,b0714,nei,GCF_002900365.1,one_to_one,1,1,OG0003205,C1192_RS09135,nei,False
GCF_000005845.2,b0715,abrB,GCF_002900365.1,one_to_one,1,1,OG0000935,C1192_RS09130,C1192_RS09130,True
GCF_000005845.2,b0716,ybgO,GCF_002900365.1,one_to_one,1,1,OG0003157,C1192_RS09125,C1192_RS09125,True
GCF_000005845.2,b0717,ybgP,GCF_002900365.1,one_to_one,1,1,OG0003123,C1192_RS09120,C1192_RS09120,True
GCF_000005845.2,b0718,ybgQ,GCF_002900365.1,no_ortholog,1,0,OG0004309,,,False
GCF_000005845.2,b0719,ybgD,GCF_002900365.1,one_to_one,1,1,OG0003158,C1192_RS09110,C1192_RS09110,True
GCF_000005845.2,b0720,gltA,GCF_002900365.1,one_to_one,1,1,OG0000936,C1192_RS09105,gltA,False
GCF_000005845.2,b4768,ybgV,GCF_002900365.1,no_ortholog,1,0,OG0005819,,,False
GCF_000005845.2,b4735,ybgU,GCF_002900365.1,one_to_one,1,1,OG0002985,C1192_RS25115,C1192_RS25115,True
GCF_000005845.2,b0721,sdhC,GCF_002900365.1,one_to_one,1,1,OG0000937,C1192_RS09090,sdhC,False
GCF_000005845.2,b0722,sdhD,GCF_002900365.1,one_to_one,1,1,OG0000938,C1192_RS09085,sdhD,False
GCF_000005845.2,b0723,sdhA,GCF_002900365.1,one_to_one,1,1,OG0000939,C1192_RS09080,sdhA,False
GCF_000005845.2,b0724,sdhB,GCF_002900365.1,one_to_one,1,1,OG0000940,C1192_RS09075,sdhB,False
GCF_000005845.2,b0726,sucA,GCF_002900365.1,one_to_one,1,1,OG0000239,C1192_RS09070,sucA,False
GCF_000005845.2,b0727,sucB,GCF_002900365.1,one_to_one,1,1,OG0000941,C1192_RS09065,odhB,True
GCF_000005845.2,b0728,sucC,GCF_002900365.1,no_ortholog,1,0,OG0003163,,,False
GCF_000005845.2,b0729,sucD,GCF_002900365.1,no_ortholog,1,0,OG0003164,,,False
GCF_000005845.2,b4764,sdhX,GCF_002900365.1,no_protein,1,0,,,,False
GCF_000005845.2,b0730,mngR,GCF_002900365.1,many_to_one,3,1,OG0000082,C1192_RS01460,C1192_RS01460,False
GCF_000005845.2,b0731,mngA,GCF_002900365.1,no_ortholog,1,0,OG0004399,,,False
GCF_000005845.2,b0732,mngB,GCF_002900365.1,no_ortholog,1,0,OG0004400,,,False
GCF_000005845.2,b0733,cydA,GCF_002900365.1,one_to_one,1,1,OG0000445,C1192_RS08680,cydA,False
GCF_000005845.2,b0734,cydB,GCF_002900365.1,one_to_one,1,1,OG0000447,C1192_RS08675,cydB,False
GCF_000005845.2,b4515,cydX,GCF_002900365.1,one_to_one,1,1,OG0003083,C1192_RS08670,cydX,False
GCF_000005845.2,b0735,ybgE,GCF_002900365.1,one_to_one,1,1,OG0000942,C1192_RS08665,ybgE,False
GCF_000005845.2,b0736,ybgC,GCF_002900365.1,one_to_one,1,1,OG0000943,C1192_RS08660,ybgC,False
GCF_000005845.2,b0737,tolQ,GCF_002900365.1,one_to_one,1,1,OG0000944,C1192_RS08655,tolQ,False
GCF_000005845.2,b0738,tolR,GCF_002900365.1,one_to_one,1,1,OG0000945,C1192_RS08650,tolR,False
GCF_000005845.2,b0739,tolA,GCF_002900365.1,one_to_one,1,1,OG0000136,C1192_RS08645,tolA,False
GCF_000005845.2,b0740,tolB,GCF_002900365.1,one_to_one,1,1,OG0000946,C1192_RS08640,tolB,False
GCF_000005845.2,b0741,pal,GCF_002900365.1,one_to_one,1,1,OG0000947,C1192_RS08635,pal,False
GCF_000005845.2,b0742,cpoB,GCF_002900365.1,one_to_one,1,1,OG0000948,C1192_RS08630,cpoB,False
GCF_000005845.2,b0743,lysT,GCF_002900365.1,no_protein,1,0,,,,False
GCF_000005845.2,b0744,valT,GCF_002900365.1,no_protein,1,0,,,,False
GCF_000005845.2,b0745,lysW,GCF_002900365.1,no_protein,1,0,,,,False
GCF_000005845.2,b0746,valZ,GCF_002900365.1,no_protein,1,0,,,,False
GCF_000005845.2,b0747,lysY,GCF_002900365.1,no_protein,1,0,,,,False
GCF_000005845.2,b0748,lysZ,GCF_002900365.1,no_protein,1,0,,,,False
GCF_000005845.2,b0749,lysQ,GCF_002900365.1,no_protein,1,0,,,,False
GCF_000005845.2,b0750,nadA,GCF_002900365.1,one_to_one,1,1,OG0000949,C1192_RS08595,nadA,False
GCF_000005845.2,b0751,pnuC,GCF_002900365.1,one_to_one,1,1,OG0000950,C1192_RS08590,pnuC,False
GCF_000005845.2,b0752,zitB,GCF_002900365.1,one_to_one,1,1,OG0000951,C1192_RS08585,zitB,False
GCF_000005845.2,b0753,ybgS,GCF_002900365.1,one_to_one,1,1,OG0000952,C1192_RS08580,C1192_RS08580,True
GCF_000005845.2,b0754,aroG,GCF_002900365.1,one_to_one,1,1,OG0000393,C1192_RS08570,aroG,False
GCF_000005845.2,b0755,gpmA,GCF_002900365.1,one_to_one,1,1,OG0000953,C1192_RS08565,gpmA,False
GCF_000005845.2,b0756,galM,GCF_002900365.1,one_to_one,1,1,OG0000954,C1192_RS08560,galM,False
GCF_000005845.2,b0757,galK,GCF_002900365.1,one_to_one,1,1,OG0000955,C1192_RS08555,galK,False
GCF_000005845.2,b0758,galT,GCF_002900365.1,one_to_one,1,1,OG0000956,C1192_RS08550,galT,False
GCF_000005845.2,b0759,galE,GCF_002900365.1,one_to_many,1,3,OG0000093,C1192_RS01700;C1192_RS01740;C1192_RS08545,C1192_RS01700;galE,False
GCF_000005845.2,b0760,modF,GCF_002900365.1,one_to_one,1,1,OG0000957,C1192_RS08540,modF,False
GCF_000005845.2,b0761,modE,GCF_002900365.1,one_to_one,1,1,OG0000958,C1192_RS08535,modE,False
GCF_000005845.2,b0762,acrZ,GCF_002900365.1,one_to_one,1,1,OG0000959,C1192_RS08530,acrZ,False
GCF_000005845.2,b0763,modA,GCF_002900365.1,one_to_one,1,1,OG0000960,C1192_RS08515,modA,False
GCF_000005845.2,b0764,modB,GCF_002900365.1,one_to_one,1,1,OG0000961,C1192_RS08510,modB,False
GCF_000005845.2,b0765,modC,GCF_002900365.1,one_to_one,1,1,OG0000962,C1192_RS08505,modC,False
GCF_000005845.2,b0766,ybhA,GCF_002900365.1,one_to_one,1,1,OG0000963,C1192_RS08500,ybhA,False
GCF_000005845.2,b0767,pgl,GCF_002900365.1,one_to_one,1,1,OG0000240,C1192_RS08495,pgl,False
GCF_000005845.2,b0768,ybhD,GCF_002900365.1,one_to_one,1,1,OG0000241,C1192_RS08490,C1192_RS08490,True
GCF_000005845.2,b0769,ybhH,GCF_002900365.1,one_to_one,1,1,OG0000964,C1192_RS08485,C1192_RS08485,True
GCF_000005845.2,b0770,ybhI,GCF_002900365.1,many_to_one,3,1,OG0000015,C1192_RS08480,C1192_RS08480,False
GCF_000005845.2,b0771,ybhJ,GCF_002900365.1,no_ortholog,1,0,OG0000965,,,False
GCF_000005845.2,b0772,ybhC,GCF_002900365.1,one_to_one,1,1,OG0000966,C1192_RS08470,C1192_RS08470,True
GCF_000005845.2,b0773,ybhB,GCF_002900365.1,one_to_one,1,1,OG0000967,C1192_RS08465,C1192_RS08465,True
GCF_000005845.2,b0774,bioA,GCF_002900365.1,one_to_one,1,1,OG0000968,C1192_RS08460,bioA,False
GCF_000005845.2,b0775,bioB,GCF_002900365.1,one_to_one,1,1,OG0000969,C1192_RS08455,bioB,False
GCF_000005845.2,b0776,bioF,GCF_002900365.1,one_to_one,1,1,OG0000970,C1192_RS08450,bioF,False
GCF_000005845.2,b0777,bioC,GCF_002900365.1,one_to_one,1,1,OG0000971,C1192_RS08445,bioC,False
GCF_000005845.2,b0778,bioD,GCF_002900365.1,one_to_one,1,1,OG0000972,C1192_RS08440,bioD,False
GCF_000005845.2,b0779,uvrB,GCF_002900365.1,one_to_one,1,1,OG0000973,C1192_RS08435,uvrB,False
GCF_000005845.2,b0780,ybhK,GCF_002900365.1,one_to_one,1,1,OG0000974,C1192_RS08430,yvcK,True
GCF_000005845.2,b0781,moaA,GCF_002900365.1,one_to_one,1,1,OG0000975,C1192_RS08425,moaA,False
GCF_000005845.2,b0782,moaB,GCF_002900365.1,one_to_one,1,1,OG0000976,C1192_RS08420,moaB,False
GCF_000005845.2,b0783,moaC,GCF_002900365.1,one_to_one,1,1,OG0000977,C1192_RS08415,moaC,False
GCF_000005845.2,b0784,moaD,GCF_002900365.1,one_to_one,1,1,OG0000978,C1192_RS08410,moaD,False
GCF_000005845.2,b0785,moaE,GCF_002900365.1,one_to_one,1,1,OG0000979,C1192_RS08405,moaE,False
GCF_000005845.2,b0786,ybhL,GCF_002900365.1,one_to_one,1,1,OG0000980,C1192_RS08400,C1192_RS08400,True
GCF_000005845.2,b0787,ybhM,GCF_002900365.1,no_ortholog,1,0,OG0003582,,,False
GCF_000005845.2,b0788,ybhN,GCF_002900365.1,one_to_one,1,1,OG0000981,C1192_RS08390,C1192_RS08390,True
GCF_000005845.2,b0789,clsB,GCF_002900365.1,one_to_one,1,1,OG0000982,C1192_RS08385,clsB,False
GCF_000005845.2,b0790,ybhP,GCF_002900365.1,one_to_one,1,1,OG0000983,C1192_RS08380,C1192_RS08380,True
GCF_000005845.2,b0791,ybhQ,GCF_002900365.1,one_to_one,1,1,OG0000984,C1192_RS08375,C1192_RS08375,True
GCF_000005845.2,b0792,ybhR,GCF_002900365.1,one_to_one,1,1,OG0000985,C1192_RS08370,C1192_RS08370,True
GCF_000005845.2,b0793,ybhS,GCF_002900365.1,one_to_one,1,1,OG0000986,C1192_RS08365,C1192_RS08365,True
GCF_000005845.2,b0794,ybhF,GCF_002900365.1,one_to_one,1,1,OG0000987,C1192_RS08360,C1192_RS08360,True
GCF_000005845.2,b0795,ybhG,GCF_002900365.1,one_to_one,1,1,OG0000988,C1192_RS08355,hlyD,True
GCF_000005845.2,b0796,cecR,GCF_002900365.1,one_to_one,1,1,OG0000989,C1192_RS08350,cecR,False
GCF_000005845.2,b0797,rhlE,GCF_002900365.1,one_to_one,1,1,OG0000990,C1192_RS08345,rhlE,False
GCF_000005845.2,b0798,ybiA,GCF_002900365.1,one_to_one,1,1,OG0003206,C1192_RS08340,ybiA,False
GCF_000005845.2,b0799,dinG,GCF_002900365.1,one_to_one,1,1,OG0000991,C1192_RS08330,dinG,False
GCF_000005845.2,b0800,ybiB,GCF_002900365.1,one_to_one,1,1,OG0000992,C1192_RS08325,ybiB,False
GCF_000005845.2,b0801,hcxB,GCF_002900365.1,one_to_one,1,1,OG0000993,C1192_RS08320,C1192_RS08320,True
GCF_000005845.2,b4814,zbiJ,GCF_002900365.1,no_protein,1,0,,,,False
GCF_000005845.2,b4769,ybiE,GCF_002900365.1,no_ortholog,1,0,OG0003709,,,False
GCF_000005845.2,b0802,ybiJ,GCF_002900365.1,one_to_one,1,1,OG0000994,C1192_RS08315,ybiJ,False
GCF_000005845.2,b0803,ybiI,GCF_002900365.1,one_to_one,1,1,OG0000036,C1192_RS08310,C1192_RS08310,True
GCF_000005845.2,b0804,ybiX,GCF_002900365.1,one_to_one,1,1,OG0000995,C1192_RS08305,ybiX,False
GCF_000005845.2,b0805,fiu,GCF_002900365.1,one_to_one,1,1,OG0000996,C1192_RS08300,C1192_RS08300,True
GCF_000005845.2,b0806,mcbA,GCF_002900365.1,one_to_one,1,1,OG0000997,C1192_RS25110,mcbA,False
GCF_000005845.2,b0807,rlmF,GCF_002900365.1,one_to_one,1,1,OG0000998,C1192_RS08290,rlmF,False
GCF_000005845.2,b0808,ybiO,GCF_002900365.1,one_to_one,1,1,OG0000999,C1192_RS08285,ybiO,False
GCF_000005845.2,b0809,glnQ,GCF_002900365.1,one_to_one,1,1,OG0000242,C1192_RS08280,glnQ,False
GCF_000005845.2,b0810,glnP,GCF_002900365.1,one_to_one,1,1,OG0001000,C1192_RS08275,glnP,False
GCF_000005845.2,b0811,glnH,GCF_002900365.1,one_to_one,1,1,OG0001001,C1192_RS08270,glnH,False
GCF_000005845.2,b0812,dps,GCF_002900365.1,one_to_one,1,1,OG0001002,C1192_RS08260,dps,False
GCF_000005845.2,b0813,rhtA,GCF_002900365.1,one_to_one,1,1,OG0001003,C1192_RS08255,rhtA,False
GCF_000005845.2,b4736,yliM,GCF_002900365.1,one_to_one,1,1,OG0003441,C1192_RS25105,C1192_RS25105,True
GCF_000005845.2,b0814,ompX,GCF_002900365.1,one_to_one,1,1,OG0000137,C1192_RS08250,ompX,False
GCF_000005845.2,b0815,opgE,GCF_002900365.1,one_to_one,1,1,OG0001004,C1192_RS08240,opgE,False
GCF_000005845.2,b4416,rybA,GCF_002900365.1,no_protein,1,0,,,,False
GCF_000005845.2,b4705,mntS,GCF_002900365.1,one_to_one,1,1,OG0002983,C1192_RS08235,mntS,False
GCF_000005845.2,b0817,mntR,GCF_002900365.1,one_to_one,1,1,OG0001005,C1192_RS08230,mntR,False
GCF_000005845.2,b0818,ybiR,GCF_002900365.1,one_to_one,1,1,OG0001006,C1192_RS08225,C1192_RS08225,True
GCF_000005845.2,b0819,ldtB,GCF_002900365.1,one_to_one,1,1,OG0000449,C1192_RS08220,ldtB,False
GCF_000005845.2,b0820,ybiT,GCF_002900365.1,one_to_one,1,1,OG0001007,C1192_RS08215,C1192_RS08215,True
GCF_000005845.2,b0821,ybiU,GCF_002900365.1,one_to_one,1,1,OG0003583,C1192_RS08210,C1192_RS08210,True
GCF_000005845.2,b0822,ybiV,GCF_002900365.1,one_to_one,1,1,OG0000452,C1192_RS08205,ybiV,False
GCF_000005845.2,b0823,ybiW,GCF_002900365.1,one_to_one,1,1,OG0001008,C1192_RS08200,C1192_RS08200,True
GCF_000005845.2,b0824,ybiY,GCF_002900365.1,one_to_one,1,1,OG0000243,C1192_RS08195,C1192_RS08195,True
GCF_000005845.2,b0825,fsaA,GCF_002900365.1,one_to_one,1,1,OG0000453,C1192_RS08190,fsa,True
GCF_000005845.2,b0826,moeB,GCF_002900365.1,one_to_one,1,1,OG0001009,C1192_RS08185,moeB,False
GCF_000005845.2,b0827,moeA,GCF_002900365.1,one_to_one,1,1,OG0001010,C1192_RS08180,moeA,False
GCF_000005845.2,b0828,iaaA,GCF_002900365.1,one_to_one,1,1,OG0003207,C1192_RS08175,iaaA,False
GCF_000005845.2,b0829,gsiA,GCF_002900365.1,one_to_one,1,1,OG0001011,C1192_RS08170,gsiA,False
GCF_000005845.2,b0830,gsiB,GCF_002900365.1,one_to_one,1,1,OG0000514,C1192_RS08165,gsiB,False
GCF_000005845.2,b0831,gsiC,GCF_002900365.1,one_to_one,1,1,OG0001012,C1192_RS08160,gsiC,False
GCF_000005845.2,b0832,gsiD,GCF_002900365.1,one_to_one,1,1,OG0000388,C1192_RS08155,gsiD,False
GCF_000005845.2,b0833,pdeI,GCF_002900365.1,one_to_one,1,1,OG0000537,C1192_RS08150,C1192_RS08150,True
GCF_000005845.2,b0834,dgcI,GCF_002900365.1,one_to_one,1,1,OG0000538,C1192_RS08145,C1192_RS08145,True
GCF_000005845.2,b0835,rimO,GCF_002900365.1,one_to_one,1,1,OG0001013,C1192_RS08140,rimO,False
GCF_000005845.2,b0836,bssR,GCF_002900365.1,one_to_one,1,1,OG0001014,C1192_RS08120,bssR,False
GCF_000005845.2,b0837,yliI,GCF_002900365.1,one_to_one,1,1,OG0001015,C1192_RS08115,C1192_RS08115,True
GCF_000005845.2,b0838,gstB,GCF_002900365.1,one_to_one,1,1,OG0001016,C1192_RS08110,gstB,False
GCF_000005845.2,b0839,dacC,GCF_002900365.1,one_to_one,1,1,OG0000442,C1192_RS08105,dacC,False
GCF_000005845.2,b0840,deoR,GCF_002900365.1,one_to_one,1,1,OG0001017,C1192_RS08100,deoR,False
GCF_000005845.2,b0841,ybjG,GCF_002900365.1,one_to_one,1,1,OG0001018,C1192_RS08095,ybjG,False
GCF_000005845.2,b0842,mdfA,GCF_002900365.1,one_to_one,1,1,OG0001019,C1192_RS08090,mdfA,False
GCF_000005845.2,b0843,ybjH,GCF_002900365.1,one_to_one,1,1,OG0001020,C1192_RS08085,C1192_RS08085,True
GCF_000005845.2,b0844,ybjI,GCF_002900365.1,one_to_one,1,1,OG0000451,C1192_RS08080,C1192_RS08080,True
GCF_000005845.2,b0845,ybjJ,GCF_002900365.1,one_to_one,1,1,OG0001021,C1192_RS08075,C1192_RS08075,True
GCF_000005845.2,b0846,rcdA,GCF_002900365.1,one_to_one,1,1,OG0001022,C1192_RS08070,rcdA,False
GCF_000005845.2,b4417,rybB,GCF_002900365.1,no_protein,1,0,,,,False
GCF_000005845.2,b0847,ybjL,GCF_002900365.1,one_to_one,1,1,OG0001023,C1192_RS08065,C1192_RS08065,True
GCF_000005845.2,b0848,ybjM,GCF_002900365.1,one_to_one,1,1,OG0001024,C1192_RS08060,C1192_RS08060,True
GCF_000005845.2,b0849,grxA,GCF_002900365.1,one_to_one,1,1,OG0003208,C1192_RS08055,grxA,False
GCF_000005845.2,b0850,ybjC,GCF_002900365.1,one_to_one,1,1,OG0003209,C1192_RS08050,C1192_RS08050,True
GCF_000005845.2,b0851,nfsA,GCF_002900365.1,one_to_one,1,1,OG0001025,C1192_RS08045,nfsA,False
GCF_000005845.2,b0852,rimK,GCF_002900365.1,one_to_one,1,1,OG0001026,C1192_RS08040,rimK,False
GCF_000005845.2,b0853,ybjN,GCF_002900365.1,no_ortholog,1,0,OG0003210,,,False
GCF_000005845.2,b0854,potF,GCF_002900365.1,one_to_one,1,1,OG0001027,C1192_RS08025,potF,False
GCF_000005845.2,b0855,potG,GCF_002900365.1,one_to_one,1,1,OG0001028,C1192_RS08020,potG,False
GCF_000005845.2,b0856,potH,GCF_002900365.1,one_to_one,1,1,OG0001029,C1192_RS08015,potH,False
GCF_000005845.2,b0857,potI,GCF_002900365.1,one_to_one,1,1,OG0001030,C1192_RS08010,potI,False
GCF_000005845.2,b0858,ybjO,GCF_002900365.1,one_to_one,1,1,OG0001031,C1192_RS08005,C1192_RS08005,True
GCF_000005845.2,b0859,rlmC,GCF_002900365.1,one_to_one,1,1,OG0001032,C1192_RS08000,rlmC,False
GCF_000005845.2,b0860,artJ,GCF_002900365.1,one_to_one,1,1,OG0000197,C1192_RS07995,artJ,False
GCF_000005845.2,b0861,artM,GCF_002900365.1,one_to_one,1,1,OG0001033,C1192_RS07990,artM,False
GCF_000005845.2,b0862,artQ,GCF_002900365.1,one_to_one,1,1,OG0001034,C1192_RS07985,artQ,False
GCF_000005845.2,b0863,artI,GCF_002900365.1,one_to_one,1,1,OG0000421,C1192_RS07980,artI,False
GCF_000005845.2,b0864,artP,GCF_002900365.1,one_to_one,1,1,OG0001035,C1192_RS07975,artP,False
GCF_000005845.2,b0865,ybjP,GCF_002900365.1,one_to_one,1,1,OG0003211,C1192_RS07970,C1192_RS07970,True
GCF_000005845.2,b0866,ybjQ,GCF_002900365.1,one_to_one,1,1,OG0001036,C1192_RS07965,C1192_RS07965,True
GCF_000005845.2,b0867,amiD,GCF_002900365.1,one_to_one,1,1,OG0001037,C1192_RS07960,amiD,False
GCF_000005845.2,b0868,ybjS,GCF_002900365.1,one_to_one,1,1,OG0001038,C1192_RS07955,C1192_RS07955,True
GCF_000005845.2,b0869,ybjT,GCF_002900365.1,one_to_one,1,1,OG0001039,C1192_RS07950,C1192_RS07950,True
GCF_000005845.2,b0870,ltaE,GCF_002900365.1,one_to_one,1,1,OG0001040,C1192_RS07945,ltaE,False
GCF_000005845.2,b0871,poxB,GCF_002900365.1,one_to_one,1,1,OG0001041,C1192_RS07940,poxB,False
GCF_000005845.2,b0872,hcr,GCF_002900365.1,one_to_one,1,1,OG0001042,C1192_RS07935,hcr,False
GCF_000005845.2,b0873,hcp,GCF_002900365.1,one_to_one,1,1,OG0001043,C1192_RS07930,hcp,False
GCF_000005845.2,b0874,lysO,GCF_002900365.1,one_to_one,1,1,OG0001044,C1192_RS07925,lysO,False
GCF_000005845.2,b0875,aqpZ,GCF_002900365.1,one_to_one,1,1,OG0001045,C1192_RS07920,aqpZ,False
GCF_000005845.2,b0876,ybjD,GCF_002900365.1,one_to_one,1,1,OG0001046,C1192_RS07915,C1192_RS07915,True
GCF_000005845.2,b0877,ybjX,GCF_002900365.1,one_to_one,1,1,OG0000244,C1192_RS07910,C1192_RS07910,True
GCF_000005845.2,b0878,macA,GCF_002900365.1,one_to_one,1,1,OG0000245,C1192_RS07905,macA,False
GCF_000005845.2,b0879,macB,GCF_002900365.1,one_to_one,1,1,OG0000246,C1192_RS07900,macB,False
GCF_000005845.2,b0880,cspD,GCF_002900365.1,one_to_one,1,1,OG0000368,C1192_RS07895,cspD,False
GCF_000005845.2,b4770,yljB,GCF_002900365.1,one_to_one,1,1,OG0003445,C1192_RS25485,C1192_RS25485,True
GCF_000005845.2,b0881,clpS,GCF_002900365.1,one_to_one,1,1,OG0001047,C1192_RS07890,clpS,False
GCF_000005845.2,b0882,clpA,GCF_002900365.1,one_to_one,1,1,OG0001048,C1192_RS07885,clpA,False
GCF_000005845.2,b0883,serW,GCF_002900365.1,no_protein,1,0,,,,False
GCF_000005845.2,b0884,infA,GCF_002900365.1,one_to_one,1,1,OG0001049,C1192_RS07820,infA,False
GCF_000005845.2,b0885,aat,GCF_002900365.1,one_to_one,1,1,OG0001050,C1192_RS07815,aat,False
GCF_000005845.2,b0886,cydC,GCF_002900365.1,one_to_one,1,1,OG0001051,C1192_RS07810,cydC,False
GCF_000005845.2,b0887,cydD,GCF_002900365.1,one_to_one,1,1,OG0001052,C1192_RS07805,cydD,False
GCF_000005845.2,b0888,trxB,GCF_002900365.1,one_to_one,1,1,OG0000247,C1192_RS07800,trxB,False
GCF_000005845.2,b0889,lrp,GCF_002900365.1,one_to_one,1,1,OG0001053,C1192_RS07790,lrp,False
GCF_000005845.2,b0890,ftsK,GCF_002900365.1,one_to_one,1,1,OG0001054,C1192_RS07785,C1192_RS07785,True
GCF_000005845.2,b0891,lolA,GCF_002900365.1,one_to_one,1,1,OG0001055,C1192_RS07780,lolA,False
GCF_000005845.2,b0892,rarA,GCF_002900365.1,one_to_one,1,1,OG0001056,C1192_RS07775,rarA,False
GCF_000005845.2,b0893,serS,GCF_002900365.1,one_to_one,1,1,OG0001057,C1192_RS07770,serS,False
GCF_000005845.2,b0894,dmsA,GCF_002900365.1,many_to_one,3,1,OG0000025,C1192_RS07765,dmsA,False
GCF_000005845.2,b0895,dmsB,GCF_002900365.1,many_to_one,2,1,OG0000060,C1192_RS07760,dmsB,False
GCF_000005845.2,b0896,dmsC,GCF_002900365.1,many_to_one,2,1,OG0000061,C1192_RS07755,dmsC,False
GCF_000005845.2,b0897,ycaC,GCF_002900365.1,one_to_one,1,1,OG0001058,C1192_RS07745,ycaC,False
GCF_000005845.2,b0898,ycaD,GCF_002900365.1,one_to_one,1,1,OG0001059,C1192_RS07740,C1192_RS07740,True
GCF_000005845.2,b0899,ycaM,GCF_002900365.1,no_ortholog,1,0,OG0000138,,,False
GCF_000005845.2,b0900,ycaN,GCF_002900365.1,many_to_one,3,1,OG0000011,C1192_RS11215,C1192_RS11215,False
GCF_000005845.2,b0901,ycaK,GCF_002900365.1,no_ortholog,1,0,OG0004401,,,False
GCF_000005845.2,b0902,pflA,GCF_002900365.1,one_to_one,1,1,OG0001060,C1192_RS07710,pflA,False
GCF_000005845.2,b0903,pflB,GCF_002900365.1,many_to_one,2,1,OG0000037,C1192_RS07705,pflB,False
GCF_000005845.2,b0904,focA,GCF_002900365.1,one_to_one,1,1,OG0001061,C1192_RS07700,focA,False
GCF_000005845.2,b0905,ycaO,GCF_002900365.1,one_to_one,1,1,OG0001062,C1192_RS07695,ycaO,False
GCF_000005845.2,b0906,ycaP,GCF_002900365.1,one_to_one,1,1,OG0001063,C1192_RS07690,C1192_RS07690,True
GCF_000005845.2,b0907,serC,GCF_002900365.1,one_to_one,1,1,OG0001064,C1192_RS07685,serC,False
GCF_000005845.2,b0908,aroA,GCF_002900365.1,one_to_one,1,1,OG0001065,C1192_RS07680,aroA,False
GCF_000005845.2,b0909,ycaL,GCF_002900365.1,one_to_one,1,1,OG0003212,C1192_RS07675,ycaL,False
GCF_000005845.2,b0910,cmk,GCF_002900365.1,one_to_one,1,1,OG0001066,C1192_RS07670,cmk,False
GCF_000005845.2,b0911,rpsA,GCF_002900365.1,one_to_one,1,1,OG0001067,C1192_RS07665,rpsA,False
GCF_000005845.2,b0912,ihfB,GCF_002900365.1,one_to_one,1,1,OG0001068,C1192_RS07660,ihfB,False
GCF_000005845.2,b0913,ycaI,GCF_002900365.1,one_to_one,1,1,OG0001069,C1192_RS07655,C1192_RS07655,True
GCF_000005845.2,b0914,msbA,GCF_002900365.1,one_to_one,1,1,OG0001070,C1192_RS07650,msbA,False
GCF_000005845.2,b0915,lpxK,GCF_002900365.1,one_to_one,1,1,OG0001071,C1192_RS07645,lpxK,False
GCF_000005845.2,b0916,ycaQ,GCF_002900365.1,one_to_one,1,1,OG0001072,C1192_RS07640,ycaQ,False
GCF_000005845.2,b0917,ycaR,GCF_002900365.1,one_to_one,1,1,OG0001073,C1192_RS07635,ycaR,False
GCF_000005845.2,b0918,kdsB,GCF_002900365.1,one_to_one,1,1,OG0001074,C1192_RS07630,kdsB,False
GCF_000005845.2,b0919,ycbJ,GCF_002900365.1,one_to_one,1,1,OG0001075,C1192_RS07625,C1192_RS07625,True
GCF_000005845.2,b0920,elyC,GCF_002900365.1,one_to_one,1,1,OG0001076,C1192_RS07620,elyC,False
GCF_000005845.2,b0921,cmoM,GCF_002900365.1,one_to_one,1,1,OG0001077,C1192_RS07615,cmoM,False
GCF_000005845.2,b0922,mukF,GCF_002900365.1,one_to_one,1,1,OG0001078,C1192_RS07610,mukF,False
GCF_000005845.2,b0923,mukE,GCF_002900365.1,one_to_one,1,1,OG0001079,C1192_RS07605,mukE,False
GCF_000005845.2,b0924,mukB,GCF_002900365.1,one_to_one,1,1,OG0001080,C1192_RS07600,mukB,False
GCF_000005845.2,b0925,ldtD,GCF_002900365.1,one_to_one,1,1,OG0001081,C1192_RS07590,ldtD,False
GCF_000005845.2,b0926,mepK,GCF_002900365.1,one_to_one,1,1,OG0001082,C1192_RS07585,mepK,False
GCF_000005845.2,b0927,gloC,GCF_002900365.1,one_to_one,1,1,OG0001083,C1192_RS07580,gloC,False
GCF_000005845.2,b0928,aspC,GCF_002900365.1,one_to_one,1,1,OG0001084,C1192_RS07575,aspC,False
GCF_000005845.2,b0929,ompF,GCF_002900365.1,one_to_one,1,1,OG0000372,C1192_RS07565,ompF,False
GCF_000005845.2,b0930,asnS,GCF_002900365.1,one_to_one,1,1,OG0001085,C1192_RS07555,asnS,False
GCF_000005845.2,b0931,pncB,GCF_002900365.1,one_to_one,1,1,OG0001086,C1192_RS07550,pncB,False
GCF_000005845.2,b0932,pepN,GCF_002900365.1,one_to_one,1,1,OG0001087,C1192_RS07545,pepN,False
GCF_000005845.2,b0933,ssuB,GCF_002900365.1,one_to_one,1,1,OG0001088,C1192_RS07540,ssuB,False
